Date,Open,High,Low,Close,Adj Close,Volume
2/21/20,335.470001,335.809998,332.579987,333.480011,331.530518,113788200
2/24/20,323.140015,333.559998,321.23999,322.420013,320.535187,161088400
2/25/20,323.940002,324.609985,311.690002,312.649994,310.822266,218913200
2/26/20,314.179993,318.109985,310.700012,311.5,309.678986,194773800
2/27/20,305.459991,311.559998,297.51001,297.51001,295.770782,284353500
2/28/20,288.700012,297.890015,285.540009,296.26001,294.528107,385764000
3/2/20,298.209991,309.160004,294.459991,309.089996,307.283081,238703600
3/3/20,309.5,313.839996,297.570007,300.23999,298.484802,300139100
3/4/20,306.119995,313.100006,303.329987,312.859985,311.031036,176613400
3/5/20,304.980011,308.470001,300.01001,302.459991,300.691833,186366800
3/6/20,293.149994,298.779999,290.230011,297.459991,295.721069,228667200
3/9/20,275.299988,284.190002,273.450012,274.230011,272.626892,309417300
3/10/20,284.640015,288.519989,273.5,288.420013,286.733948,276444100
3/11/20,280.700012,281.940002,270.880005,274.359985,272.756104,255316300
3/12/20,256,266.660004,247.679993,248.110001,246.659576,392220700
3/13/20,263.089996,271.480011,248.520004,269.320007,267.745575,329566100
3/16/20,241.179993,256.899994,237.360001,239.850006,238.447861,297240000
3/17/20,245.039993,256.170013,237.070007,252.800003,251.322159,262070500
3/18/20,236.25,248.369995,228.020004,240,238.596985,327597100
3/19/20,239.25,247.380005,232.220001,240.509995,239.103989,289322000
3/20/20,242.529999,244.470001,228.5,228.800003,228.800003,347158800
3/23/20,228.190002,229.679993,218.259995,222.949997,222.949997,326025200
3/24/20,234.419998,244.100006,233.800003,243.149994,243.149994,235494500
3/25/20,244.869995,256.350006,239.75,246.789993,246.789993,299430300
3/26/20,249.520004,262.799988,249.050003,261.200012,261.200012,257632800
3/27/20,253.270004,260.809998,251.050003,253.419998,253.419998,224341200
3/30/20,255.699997,262.429993,253.529999,261.649994,261.649994,171369500
3/31/20,260.559998,263.329987,256.220001,257.75,257.75,194881100
4/1/20,247.979996,257.660004,243.899994,246.149994,246.149994,189554600
4/2/20,245.190002,252.679993,244.589996,251.830002,251.830002,177660400
4/3/20,250.759995,253.320007,245.220001,248.190002,248.190002,135561200
4/6/20,257.839996,267,248.169998,264.859985,264.859985,188061200
4/7/20,274.209991,275.029999,264.890015,265.130005,265.130005,201427200
4/8/20,267.959991,276,265.25,274.029999,274.029999,153774500
4/9/20,277.579987,281.200012,275.470001,278.200012,278.200012,190282700
4/13/20,277.140015,277.51001,271.410004,275.660004,275.660004,114839100
4/14/20,280.980011,284.899994,275.51001,283.790009,283.790009,134143400
4/15/20,277.570007,283.940002,275.459991,277.76001,277.76001,121775000
4/16/20,279.149994,280.029999,275.76001,279.100006,279.100006,131798300
4/17/20,285.380005,287.299988,282.399994,286.640015,286.640015,146684800
4/20/20,282.609985,286.790009,281.350006,281.589996,281.589996,100109300
4/21/20,276.730011,278.040009,272.019989,273.040009,273.040009,126385700
4/22/20,278.350006,281,276.910004,279.100006,279.100006,93524600
4/23/20,280.48999,283.940002,278.75,279.079987,279.079987,104709700
4/24/20,280.730011,283.700012,278.5,282.970001,282.970001,85166000
4/27/20,285.119995,288.269989,284.619995,287.049988,287.049988,77896600
4/28/20,291.019989,291.399994,285.399994,285.730011,285.730011,105270000
4/29/20,291.529999,294.880005,290.410004,293.209991,293.209991,118745600
4/30/20,291.709991,293.320007,288.589996,290.480011,290.480011,122901700
5/1/20,285.309998,290.660004,281.519989,282.790009,282.790009,125180000
5/4/20,280.73999,283.899994,279.130005,283.570007,283.570007,80873200
5/5/20,286.640015,289.25,283.709991,286.190002,286.190002,79569900
5/6/20,288.040009,288.459991,283.779999,284.25,284.25,73632600
5/7/20,287.75,289.779999,287.130005,287.679993,287.679993,75250400
5/8/20,291.089996,292.950012,289.859985,292.440002,292.440002,76452400
